departamento,provincia,distrito,varon_urbano,mujer_urbano,varon_rural,mujer_rural,lon,lat
Ica,Ica,Tate,2171,2331,92,115,-75.69938680869936,-14.151956981829215
Ica,Ica,Yauca Del Rosario,0,0,586,530,-75.41045235152825,-14.088121731982284
Ica,Chincha,Chincha Alta,31935,34414,NA,NA,-76.05749691125814,-13.366310606199477
Ica,Chincha,Alto Larán,2854,2874,1068,987,-75.89491041247834,-13.35312304349361
Ica,Chincha,Chavín,0,0,1780,291,-75.98440491175629,-13.144914793532848
Ica,Chincha,Chincha Baja,4490,4769,1851,1899,-76.16181793682385,-13.498026355831598
Ica,Chincha,El Carmen,4139,4313,1919,1998,-75.95121762272643,-13.525451168586528
Ica,Chincha,Grocio Prado,11711,12340,613,630,-76.15794450156412,-13.287197230967394
Ica,Chincha,Pueblo Nuevo,30988,31616,NA,NA,-76.08680222457991,-13.267312481285927
Ica,Chincha,San Juan De Yanac,0,0,564,565,-75.80126658534448,-13.194688543791216
Ica,Chincha,San Pedro De Huacarpana,0,0,490,502,-75.74909599158191,-13.065466793607612
Ica,Chincha,Sunampe,13895,14625,281,278,-76.16174314593114,-13.427617230900466
Ica,Chincha,Tambo De Mora,2540,2572,163,159,-76.18522557203381,-13.473606418151633
Ica,Nasca,Nasca,12332,12961,1394,945,-75.10896853790689,-14.859847732336931
Ica,Nasca,Changuillo,0,0,1047,903,-75.32439390748274,-14.816206044972944
Ica,Nasca,El Ingenio,0,0,1628,1506,-74.99148525085536,-14.672494545237043
Ica,Nasca,Marcona,8667,7266,25,23,-75.09077167070961,-15.244908982863222
Ica,Nasca,Vista Alegre,9457,9716,691,596,-74.83169702837259,-14.93829867054717
Ica,Palpa,Palpa,3418,3494,453,383,-75.13104642048975,-14.491524482518827
Ica,Palpa,Llipata,0,0,769,786,-75.1636075659751,-14.59851929452978
Ica,Palpa,Río Grande,0,0,1385,1273,-75.15129817112478,-14.375178169137172
Ica,Palpa,Santa Cruz,0,0,461,466,-75.243086756861,-14.456066919852418
Ica,Palpa,Tibillo,0,0,184,160,-75.15672284339195,-14.169898419776217
Ica,Pisco,Pisco,32708,34680,40,39,-76.18768054388184,-13.700286169171335
Ica,Pisco,Huancano,0,0,713,666,-75.63894176202102,-13.5571921686836
Ica,Pisco,Humay,1695,1731,1006,976,-75.81683373451929,-13.739113355746724
Ica,Pisco,Independencia,3450,3504,3110,2923,-76.01690557495276,-13.651671856371053
Ica,Pisco,Paracas,3597,3398,92,60,-76.15293654926568,-14.098450169589626
Ica,Pisco,San Andrés,6003,6071,849,844,-76.08875655604413,-13.80770598189548
Ica,Pisco,San Clemente,11922,12285,314,293,-76.14978091012017,-13.633198169060222
Ica,Pisco,Túpac Amaru Inca,8584,9080,60,51,-76.11389031713318,-13.723877982332965
Junín,Huancayo,Huancayo,55586,62964,709,734,-75.04248685847222,-11.995400354642612
Junín,Huancayo,Carhuacallanga,0,0,238,268,-75.20797033028975,-12.347199980094956
Junín,Huancayo,Chacapampa,0,0,447,512,-75.23362800613396,-12.393464667910024
Junín,Huancayo,Chicche,0,0,355,386,-75.29041547969021,-12.282674542396165
Junín,Huancayo,Chilca,43584,48212,27,28,-75.16166625060316,-12.06775504231129
Junín,Huancayo,Chongos Alto,0,0,755,729,-75.43194480943905,-12.500002480430055
Junín,Huancayo,Chupuro,0,0,905,1041,-75.2513867349175,-12.192279999022674
Junín,Huancayo,Colca,0,0,483,534,-75.18759612844939,-12.319029980099458
Junín,Huancayo,Cullhuas,0,0,650,685,-75.14392374038084,-12.267029604682477
Junín,Huancayo,El Tambo,74836,84295,3515,3713,-75.15249734349548,-11.960626479978032
Junín,Huancayo,Huacrapuquio,0,0,613,753,-75.2069248383564,-12.182676730196903
Junín,Huancayo,Hualhuas,2493,2758,NA,NA,-75.23695920845188,-11.963847854694677
Junín,Huancayo,Huancán,11166,12493,558,613,-75.21052186547641,-12.112317417364864
Junín,Huancayo,Huasicancha,0,0,419,410,-75.27902264457299,-12.355019917585082
Junín,Huancayo,Huayucachi,4521,5209,29,41,-75.21989654390491,-12.133675718359683
Junín,Huancayo,Ingenio,0,0,1084,1292,-75.23555538932352,-11.87857222947477
Junín,Huancayo,Pariahuanca,0,0,2545,2585,-74.92779171984671,-11.923855979969431
Junín,Huancayo,Pilcomayo,9480,10575,NA,NA,-75.2556845838018,-12.044736822146575
Junín,Huancayo,Pucará,1292,1489,923,1044,-75.09039389776149,-12.148323167630025
Junín,Huancayo,Quichuay,0,0,877,975,-75.24392671482853,-11.836707792680443
Junín,Huancayo,Quilcas,1343,1646,417,498,-75.15110802915075,-11.886939229511796
Junín,Huancayo,San Agustín,6736,7574,464,507,-75.22829507236054,-11.968623792553927
Junín,Huancayo,San Jerónimo De Tunán,5368,6233,NA,NA,-75.2933381801976,-11.933556229886051
Junín,Huancayo,Saño,2567,2924,12,9,-75.25759664762279,-11.963209604039946
Junín,Huancayo,Sapallanga,9109,10110,909,968,-75.13929947200367,-12.116976667289322
Junín,Huancayo,Sicaya,7762,8760,203,207,-75.28915633883679,-12.01602611331441
Junín,Huancayo,Santo Domingo De Acobamba,0,0,3264,2958,-74.73516203030546,-11.81970297975866
Junín,Huancayo,Viques,1199,1390,30,20,-75.2340066217229,-12.165744417470847
Junín,Concepción,Concepción,6651,7461,604,712,-75.31682978303118,-11.923588792738542
Junín,Concepción,Aco,0,0,810,832,-75.3976431562635,-11.952884792499134
Junín,Concepción,Andamarca,0,0,1694,1808,-74.82978813905783,-11.686666916994568
Junín,Concepción,Chambara,0,0,1177,1373,-75.41905579449808,-12.01201079641109
Junín,Concepción,Cochas,0,0,981,942,-75.15639287170583,-11.609060292448504
Junín,Concepción,Comas,0,0,2624,2753,-74.99283720671458,-11.669082041802739
Junín,Concepción,Heroínas Toledo,0,0,437,535,-75.27525220086088,-11.835049978823406
Junín,Concepción,Manzanares,0,0,687,791,-75.36878739813885,-11.994654716392006
Junín,Concepción,Mariscal Castilla,0,0,704,690,-75.1269696901062,-11.560777041677085
Junín,Concepción,Matahuasi,1929,2265,643,700,-75.35230540828451,-11.888864792675975
Junín,Concepción,Mito,0,0,632,750,-75.35860065972079,-11.917614604930037
Junín,Concepción,Nueve De Julio,947,1076,129,135,-75.3203100008961,-11.888864792675975
Junín,Concepción,Orcotuna,1994,2165,297,282,-75.32710489595169,-11.961421604323533
Junín,Concepción,San José De Quero,1130,1319,1415,1534,-75.58264611388107,-12.10193172981542
Junín,Concepción,Santa Rosa De Ocopa,0,0,938,1045,-75.30639543476902,-11.872629980189402
Junín,Chanchamayo,Chanchamayo,12508,12121,1723,1438,-75.4046136275193,-11.054098728873186
Junín,Chanchamayo,Perené,16521,16671,10562,9120,-75.0949913471323,-10.9658449789126
Junín,Chanchamayo,Pichanaqui,11428,11307,8837,7482,-74.81300304749544,-11.001079166170513
Junín,Chanchamayo,San Luis De Shuaro,0,0,2247,1910,-75.27268939415413,-10.846443791297872
Junín,Chanchamayo,San Ramón,10140,10613,2657,2390,-75.43883993575655,-11.162504416195816
Junín,Chanchamayo,Vítoc,0,0,1052,762,-75.29197268745162,-11.26289216634035
Junín,Jauja,Jauja,8492,9304,56,56,-75.4862519717459,-11.77978710494088
Junín,Jauja,Acolla,2085,2351,781,860,-75.56457004529216,-11.689354167260973
Junín,Jauja,Apata,0,0,2042,2242,-75.25561404777369,-11.639093792494492
Junín,Jauja,Ataura,0,0,589,675,-75.44984884922297,-11.794798667674314
Junín,Jauja,Canchayllo,0,0,791,810,-75.83168869139777,-11.918298417487904
Junín,Jauja,Curicaca,0,0,690,720,-75.68234694780985,-11.758559979959074
Junín,Jauja,El Mantaro,1129,1330,65,74,-75.39478802507426,-11.814254042340139
Junín,Jauja,Huamalí,0,0,770,876,-75.40800425871166,-11.77376566720173
Junín,Jauja,Huaripampa,0,0,479,521,-75.48263992947523,-11.840218729760522
Junín,Jauja,Huertas,0,0,994,1047,-75.46632121490666,-11.759814978928091
Junín,Jauja,Janjaillo,0,0,235,323,-75.6144307922394,-11.762203666865673
Junín,Jauja,Julcán,0,0,344,401,-75.43826802898603,-11.7600586048207
Junín,Jauja,Leonor Ordóñez,0,0,759,794,-75.42004156513877,-11.851386042381904
Junín,Jauja,Llocllapampa,0,0,556,587,-75.62311150515981,-11.829362104577427
Junín,Jauja,Marco,0,0,673,778,-75.56908437534497,-11.759942854878801
Junín,Jauja,Masma,0,0,822,910,-75.43458186698271,-11.77561410450727
Junín,Jauja,Masma Chicche,0,0,358,374,-75.36377069489905,-11.778575104357543
Junín,Jauja,Molinos,0,0,786,787,-75.32488920803655,-11.587535041309081
Junín,Jauja,Monobamba,0,0,864,798,-75.22092118309952,-11.440467979013988
Junín,Jauja,Muqui,0,0,464,553,-75.42919990474786,-11.83408660481291
Junín,Jauja,Muquiyauyo,1056,1255,9,15,-75.45599336678266,-11.83462273025475
Junín,Jauja,Paca,0,0,435,457,-75.53455849962793,-11.667206416642784
Junín,Jauja,Paccha,0,0,708,742,-75.53053792540297,-11.879124979334279
Junín,Jauja,Pancán,0,0,586,640,-75.49759749012443,-11.747879854371718
Junín,Jauja,Parco,0,0,534,619,-75.54477075977388,-11.807719916840654
Junín,Jauja,Pomacancha,0,0,685,742,-75.6937115308013,-11.614438541805214
Junín,Jauja,Ricrán,0,0,643,653,-75.46587250020416,-11.570387541501788
Junín,Jauja,San Lorenzo,993,1172,179,194,-75.36890117779969,-11.825974479388663
Junín,Jauja,San Pedro De Chunán,0,0,347,355,-75.49954139604932,-11.712359166941951
Junín,Jauja,Sausa,1427,1633,NA,NA,-75.47731057545914,-11.794873167062946
Junín,Jauja,Sincos,0,0,1947,2109,-75.51778460659466,-11.942847604383388
Junín,Jauja,Tunan Marca,0,0,521,517,-75.5981291963505,-11.689354167260973
Junín,Jauja,Yauli,0,0,543,554,-75.47161581183492,-11.673971729062004
Junín,Jauja,Yauyos,4060,4577,174,181,-75.51489660483261,-11.796569917067984
Junín,Junín,Junín,4752,5468,377,379,-75.99256255260613,-11.173990041607084
Junín,Junín,Carhuamayo,3041,3306,129,162,-76.0236276858584,-10.921245978519067
Junín,Junín,Ondores,0,0,593,643,-76.19510065778712,-11.077199541425642
Junín,Junín,Ulcumayo,0,0,2168,2115,-75.711318279977,-10.923823666628863
Junín,Satipo,Satipo,12934,13003,5940,5198,-74.53243282012207,-11.15935660422386
Junín,Satipo,Coviriali,0,0,2912,2866,-74.65366071418434,-11.315420916392128
Junín,Satipo,Llaylla,0,0,3407,3137,-74.68185279082545,-11.51666260454553
Junín,Satipo,Mazamari,7973,7481,10326,9939,-74.29574994919253,-11.367830448716205
Junín,Satipo,Pampa Hermosa,0,0,1994,1696,-74.83169381501773,-11.406507166572425
Junín,Satipo,Pangoa,11296,10956,17088,14900,-74.29488418928318,-11.775483916849225
Junín,Satipo,Río Negro,2573,2689,12970,12419,-74.71021025437575,-11.09074691658688
Junín,Satipo,Río Tambo,0,0,13371,12665,-73.79810456412483,-11.568494799545306
Junín,Satipo,Vizcatán Del Ene,0,0,2449,1803,-74.16913659183538,-12.211558979763055
Junín,Tarma,Tarma,20269,22773,2219,2514,-75.75310255808793,-11.450139979876127
Junín,Tarma,Acobamba,2948,3111,1713,1728,-75.6696767466183,-11.347095166558631
Junín,Tarma,Huaricolca,0,0,905,994,-75.62628131910432,-11.5230399791117
Junín,Tarma,Huasahuasi,2247,2283,2699,2672,-75.6968179510038,-11.10469954155056
Junín,Tarma,La Unión,1429,1464,324,297,-75.82416126573114,-11.364573416779706
Junín,Tarma,Palca,1526,1579,1245,1193,-75.51913397961758,-11.327644416656454
Junín,Tarma,Palcamayo,0,0,1690,1748,-75.76390899474916,-11.258401979068054
Junín,Tarma,San Pedro De Cajas,1378,1532,318,319,-75.84921609871094,-11.16019829141797
Junín,Tarma,Tapo,0,0,2289,2184,-75.53159989646886,-11.435827729066403
Junín,Yauli,La Oroya,6831,7039,85,66,-75.86971930953634,-11.584051603698498
Junín,Yauli,Chacapalpa,0,0,326,361,-75.82128322662439,-11.70457497975147
Junín,Yauli,Huay-Huay,0,0,1271,676,-75.9695015802728,-11.716848167558823
Junín,Yauli,Marcapomacocha,0,0,451,384,-76.24432131512165,-11.41609035398659
Junín,Yauli,Morococha,3123,1489,363,180,-76.1207102748092,-11.49872147866327
Junín,Yauli,Paccha,0,0,823,810,-75.98892061027675,-11.425597791504828
Junín,Yauli,Santa Bárbara De Carhuacayán,0,0,688,416,-76.34041559303037,-11.196762353849522
Junín,Yauli,Santa Rosa De Sacco,4424,4532,7,14,-75.99263806174513,-11.562314354024181
Junín,Yauli,Suitucancha,0,0,342,348,-75.97288155121797,-11.833966229657733
Junín,Yauli,Yauli,2709,1631,832,169,-76.10355881260132,-11.756752041373545
Junín,Chupaca,Chupaca,6902,8042,2561,2836,-75.2881888330753,-12.068712645821876
Junín,Chupaca,Ahuac,1558,1949,1304,1456,-75.34611384997245,-12.087809481472334
Junín,Chupaca,Chongos Bajo,1755,2009,366,407,-75.29293389065165,-12.208759499051581
Junín,Chupaca,Huáchac,0,0,1359,1589,-75.34193928485026,-12.033900796384614
Junín,Chupaca,Huamancaca Chico,4800,2675,623,668,-75.24830646893841,-12.078612167517463
Junín,Chupaca,San Juan De Iscos,0,0,1045,1183,-75.3060942788252,-12.11922143267293
Junín,Chupaca,San Juan De Jarpa,0,0,1170,1488,-75.45486136391861,-12.138285292432244
Junín,Chupaca,Tres De Diciembre,1246,1419,NA,NA,-75.24081505543161,-12.129016468435225
Junín,Chupaca,Yanacancha,0,0,1234,1344,-75.46806928001823,-12.252156604993274
La Libertad,Trujillo,Trujillo,148106,166702,74,57,-79.02218592987829,-8.103716851601376
La Libertad,Trujillo,El Porvenir,91998,98463,NA,NA,-78.98474027767513,-8.03467547589247
La Libertad,Trujillo,Florencia De Mora,17955,19307,NA,NA,-79.02793722446606,-8.082786038844574
La Libertad,Trujillo,Huanchaco,35782,32050,277,300,-79.07787327767643,-8.006998062460582
La Libertad,Trujillo,La Esperanza,90952,98254,NA,NA,-79.03765952539686,-8.066809288617748
La Libertad,Trujillo,Laredo,13749,14327,4607,4523,-78.89430451698348,-8.05197560099316
La Libertad,Trujillo,Moche,15913,17004,2210,2309,-78.99928111699245,-8.163829101082086
La Libertad,Trujillo,Poroto,0,0,1808,1778,-78.76511547348797,-8.054558413439992
La Libertad,Trujillo,Salaverry,9228,9679,21,16,-78.88762131702308,-8.271636538695276
La Libertad,Trujillo,Simbal,0,0,2071,1990,-78.82537106707618,-7.921521163570787
La Libertad,Trujillo,Víctor Larco Herrera,32215,36291,NA,NA,-79.04811032447596,-8.14202066332291
La Libertad,Ascope,Ascope,2923,3077,234,228,-79.07933609742203,-7.637054060746266
La Libertad,Ascope,Chicama,6891,7227,593,556,-79.00891081909133,-7.778020273816537
La Libertad,Ascope,Chocope,3557,3796,994,974,-79.22684930896094,-7.791544986511894
La Libertad,Ascope,Magdalena De Cao,0,0,1272,1191,-79.29065020050041,-7.86385340810827
La Libertad,Ascope,Paiján,11865,12572,730,746,-79.29082799501127,-7.744241579485248
La Libertad,Ascope,Rázuri,3034,2987,1365,1278,-79.38448811690864,-7.6846884753927895
La Libertad,Ascope,Santiago De Cao,9330,9372,258,244,-79.22609786350782,-7.922338343339817
La Libertad,Ascope,Casa Grande,13186,13816,783,707,-79.20672936136634,-7.597574499213721
La Libertad,Bolívar,Bolívar,0,0,2315,2140,-77.7405778868831,-7.294576475773681
La Libertad,Bolívar,Bambamarca,0,0,1439,1469,-77.68430508529859,-7.46383503845621
La Libertad,Bolívar,Condormarca,0,0,966,948,-77.61521352820162,-7.575074850174161
La Libertad,Bolívar,Longotea,0,0,1067,1031,-77.88360514677596,-7.067858225226843
La Libertad,Bolívar,Uchumarca,0,0,1147,1099,-77.80478783836918,-7.028635475446777
La Libertad,Bolívar,Ucuncha,0,0,418,418,-77.85138712941884,-7.138340537435823
La Libertad,Chepén,Chepén,20574,22294,1399,1466,-79.347994269999,-7.2537714133700035
La Libertad,Chepén,Pacanga,8506,8701,1993,1856,-79.4462552661015,-7.1027952877223015
La Libertad,Chepén,Pueblo Nuevo,4429,4470,1391,1339,-79.58526063572833,-7.194502974832375
La Libertad,Julcán,Julcán,1349,1497,4330,4329,-78.46918234055276,-8.108799975838167
La Libertad,Julcán,Calamarca,0,0,2457,2409,-78.36326305200181,-8.108543601156214
La Libertad,Julcán,Carabamba,0,0,3068,3153,-78.57621096992048,-8.163828602408017
La Libertad,Julcán,Huaso,0,0,2779,2653,-78.46296955365537,-8.276783851593422
La Libertad,Otuzco,Otuzco,6313,7160,5339,5357,-78.56580820274596,-7.8514405385000146
La Libertad,Otuzco,Agallpampa,0,0,4576,4676,-78.47303473979761,-7.945120101161706
La Libertad,Otuzco,Charat,0,0,1227,1193,-78.48345667160766,-7.792998725760555
La Libertad,Otuzco,Huaranchal,0,0,2060,1880,-78.44842742008906,-7.688615037753749
La Libertad,Otuzco,La Cuesta,0,0,325,289,-78.67027341084847,-7.903325226028301
La Libertad,Otuzco,Mache,0,0,1346,1347,-78.538068526951207,-8.044003601185182
La Libertad,Otuzco,Paranday,0,0,270,253,-78.69135310322713,-7.87109797599075
La Libertad,Otuzco,Salpo,0,0,2953,2878,-78.64263710642422,-8.044715101170937
La Libertad,Otuzco,Sinsicap,1067,1189,2386,2390,-78.79671421338811,-7.745438350949087
La Libertad,Otuzco,Usquil,1802,1807,8912,8867,-78.35903925658431,-7.792650100871413
La Libertad,Pacasmayo,San Pedro De Lloc,8158,8572,479,428,-79.41360056487765,-7.477860912301196
La Libertad,Pacasmayo,Guadalupe,17655,19165,1670,1727,-79.46626463876535,-7.257476037888807
La Libertad,Pacasmayo,Jequetepeque,1882,1939,169,146,-79.55933355618714,-7.371350850611208
La Libertad,Pacasmayo,Pacasmayo,13849,15080,19,11,-79.56180165978755,-7.416191475905833
La Libertad,Pacasmayo,San José,5396,5544,493,515,-79.35057442985106,-7.383864600770664
La Libertad,Pataz,Tayabamba,1951,2052,4007,4480,-77.24483290534202,-8.31973722619199
La Libertad,Pataz,Buldibuyo,0,0,2015,1797,-77.39011532474409,-8.146731975899911
La Libertad,Pataz,Chillia,1095,1074,4682,4827,-77.53414980356854,-8.142060600865989
La Libertad,Pataz,Huancaspata,0,0,2849,3028,-77.23317381385314,-8.453776351397465
La Libertad,Pataz,Huaylillas,0,0,633,525,-77.29822429233408,-8.15516722593668
La Libertad,Pataz,Huayo,0,0,1754,1724,-77.59903267293083,-8.016520975962237
La Libertad,Pataz,Ongón,0,0,658,592,-77.07068298739081,-8.244643789029595
La Libertad,Pataz,Parcoy,4169,3641,7570,3350,-77.52513065155546,-7.975182725752148
La Libertad,Pataz,Pataz,1625,1467,3310,2535,-77.58566934738562,-7.727429851006775
La Libertad,Pataz,Pías,0,0,821,835,-77.5062579315105,-7.889192038331856
La Libertad,Pataz,Santiago De Challas,0,0,1077,1133,-77.36299082650206,-8.44199097655229
La Libertad,Pataz,Taurija,0,0,1370,1409,-77.44643401244932,-8.295664726745684
La Libertad,Pataz,Urpay,0,0,1011,1037,-77.37620259212773,-8.330347664213264
La Libertad,Sánchez Carrión,Huamachuco,20858,23213,11332,11499,-78.0553335212928,-7.826390100972333
La Libertad,Sánchez Carrión,Chugay,1015,1112,7130,7512,-77.83564599598986,-7.811229538562316
La Libertad,Sánchez Carrión,Cochorco,0,0,4137,4261,-77.70681491324746,-7.816550288415044
La Libertad,Sánchez Carrión,Curgos,0,0,3723,4099,-77.95562552946211,-7.8603671632639305
La Libertad,Sánchez Carrión,Marcabal,0,0,4976,5455,-77.90207708599246,-7.657771288114418
La Libertad,Sánchez Carrión,Sanagorán,0,0,6284,6638,-78.19007566363607,-7.805871538790427
La Libertad,Sánchez Carrión,Sarín,985,1122,3253,3556,-77.92773333255329,-7.9163238510648455
La Libertad,Sánchez Carrión,Sartimbamba,0,0,5973,6272,-77.77466971440414,-7.6152921633526205
La Libertad,Santiago De Chuco,Santiago De Chuco,3510,3923,5577,5301,-78.27430146295174,-8.413378914355349
La Libertad,Santiago De Chuco,Angasmarca,0,0,2347,2463,-78.04832026771004,-8.136921851761997
La Libertad,Santiago De Chuco,Cachicadán,1193,1332,1403,1391,-78.0491750930255,-8.034532101025604
La Libertad,Santiago De Chuco,Mollebamba,0,0,841,893,-77.98051468986884,-8.122699226038407
La Libertad,Santiago De Chuco,Mollepata,0,0,1090,1249,-77.93945592120468,-8.133724975926867
La Libertad,Santiago De Chuco,Quiruvilca,3888,3006,2656,2741,-78.23033268033794,-8.046466475997022
La Libertad,Santiago De Chuco,Santa Cruz De Chuca,0,0,1409,1443,-78.10926541959924,-8.161443663294364
La Libertad,Santiago De Chuco,Sitabamba,0,0,1639,1601,-77.80506859477315,-8.031241100796137
La Libertad,Gran Chimú,Cascas,2318,2370,4577,4109,-78.75577400700763,-7.501339163121827
La Libertad,Gran Chimú,Lucma,0,0,2527,2198,-78.55898838781573,-7.645462475912495
La Libertad,Gran Chimú,Marmot,0,0,1354,1053,-78.69198131863216,-7.668787600517305
La Libertad,Gran Chimú,Sayapullo,0,0,3325,3061,-78.4455626424939,-7.594265663629443
La Libertad,Virú,Virú,20520,21061,5475,5351,-78.76780608420637,-8.40424903876206
La Libertad,Virú,Chao,14162,14091,2324,2265,-78.5106906585154,-8.558315288919403
La Libertad,Virú,Guadalupito,3424,3372,160,119,-78.64894476346764,-8.816377352183025
Lambayeque,Chiclayo,Chiclayo,127091,143117,143,145,-79.8292339986177,-6.781294349904272
Lambayeque,Chiclayo,Chongoyape,7731,7904,1339,1390,-79.47076100924554,-6.631248037366987
Lambayeque,Chiclayo,Éten,5628,6094,146,125,-79.81346876566346,-6.956108537478968
Lambayeque,Chiclayo,Eten Puerto,1127,1215,NA,NA,-79.8136134888714,-6.989801100140596
Lambayeque,Chiclayo,José Leonardo Ortíz,75246,81252,NA,NA,-79.84440468783455,-6.750051224834095
Lambayeque,Chiclayo,La Victoria,41188,44836,2426,2462,-79.86259239303891,-6.81746541264863
Lambayeque,Chiclayo,Lagunas,4069,4214,881,822,-79.66297608788446,-7.038414099930719
Lambayeque,Chiclayo,Monsefú,11365,12604,4074,4182,-79.85288138193968,-6.866761287453414
Lambayeque,Chiclayo,Nueva Arica,1096,1099,136,127,-79.38148784649901,-6.924328099861867
Lambayeque,Chiclayo,Oyotún,3338,3300,815,748,-79.25383983506308,-6.779927412320177
Lambayeque,Chiclayo,Picsi,7468,3985,657,594,-79.77656457683463,-6.702862475073118
Lambayeque,Chiclayo,Pimentel,19553,21323,1908,1818,-79.89144817043267,-6.781294349904272
Lambayeque,Chiclayo,Reque,6152,6781,1413,1398,-79.7834379386827,-6.854387474951949
Lambayeque,Chiclayo,Santa Rosa,5999,6181,86,84,-79.89501015349262,-6.8910195373717045
Lambayeque,Chiclayo,Saña,4582,4810,1155,1070,-79.6723061030458,-6.880191162142381
Lambayeque,Chiclayo,Cayaltí,6541,6888,681,699,-79.53037726633008,-6.900663474889399
Lambayeque,Chiclayo,Pátapo,9491,9984,1626,1523,-79.56753858758304,-6.6768543499482575
Lambayeque,Chiclayo,Pomalca,10718,11381,1565,1603,-79.76503687588104,-6.782424662817874
Lambayeque,Chiclayo,Pucalá,3706,3901,545,549,-79.4846286387708,-6.791838162551102
Lambayeque,Chiclayo,Tumán,12538,13376,940,928,-79.69627764453554,-6.783662037772785
Lambayeque,Ferreñafe,Ferreñafe,16003,17523,372,331,-79.78844940504858,-6.614779599448923
Lambayeque,Ferreñafe,Cañaris,0,0,5668,5698,-79.30502310477371,-6.067528348704286
Lambayeque,Ferreñafe,Incahuasi,0,0,6660,7198,-79.36667606276703,-6.24524641164254
Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,0,0,1911,1897,-79.68397190121831,-6.652988037617803
Lambayeque,Ferreñafe,Pítipo,3992,4197,5762,5700,-79.61462069522622,-6.478919037283703
Lambayeque,Ferreñafe,Pueblo Nuevo,6708,7025,391,379,-79.82537946277253,-6.617560287477232
Lambayeque,Lambayeque,Lambayeque,28645,31324,5708,5748,-79.94608493392496,-6.669005974995713
Lambayeque,Lambayeque,Chóchope,0,0,692,715,-79.62780300754544,-6.1496935993800435
Lambayeque,Lambayeque,Íllimo,2433,2604,1915,1904,-79.85377933340175,-6.462076973773293
Lambayeque,Lambayeque,Jayanca,4398,4772,4023,4011,-79.86499494141529,-6.310650349833736
Lambayeque,Lambayeque,Mochumí,3656,4094,5337,5314,-79.88777406514141,-6.552961599997786
Lambayeque,Lambayeque,Mórrope,6151,6239,17895,17924,-80.14318822651035,-6.5046070999876235
Lambayeque,Lambayeque,Motupe,7935,8340,6885,6676,-79.74908859662398,-6.1496935993800435
Lambayeque,Lambayeque,Olmos,7657,6816,16268,15743,-79.9877067814135,-5.97583234873386
Lambayeque,Lambayeque,Pacora,1889,2054,2102,2015,-79.86870456850161,-6.440979348917779
Lambayeque,Lambayeque,Salas,2072,2164,4228,4131,-79.49518034972368,-6.156971849121476
Lambayeque,Lambayeque,San José,6788,7529,752,777,-79.94270773534282,-6.787967162554452
Lambayeque,Lambayeque,Túcume,4470,4771,6196,6410,-79.8635030668826,-6.498688474993088
Lima,Lima,Lima,129630,138722,NA,NA,-77.04524419580294,-12.0566885423423
Lima,Lima,Ancón,33578,29350,NA,NA,-77.08618048055592,-11.68947729569058
Lima,Lima,Ate,293019,306177,NA,NA,-76.90399649575943,-12.043906354444658
Lima,Lima,Barranco,15949,18429,NA,NA,-77.02234256017098,-12.147884729696472
Lima,Lima,Breña,40081,45228,NA,NA,-77.0519926491904,-12.068889167001402
Lima,Lima,Carabayllo,161645,167095,2141,2164,-77.00292388259248,-11.832220979664442
Lima,Lima,Chaclacayo,20655,22257,NA,NA,-76.77586441136123,-11.992479479394405
Lima,Lima,Chorrillos,152926,161315,NA,NA,-77.00584713678,-12.181211337533142
Lima,Lima,Cieneguilla,17132,17348,100,104,-76.780300961269,-12.089198166911814
Lima,Lima,Comas,254512,265938,NA,NA,-77.04158483829903,-11.939150980233478
Lima,Lima,El Agustino,97512,101350,NA,NA,-76.98545303296758,-12.044565229251901
Lima,Lima,Independencia,103694,107666,NA,NA,-77.0451587700353,-11.986654355114354
Lima,Lima,Jesús María,33692,41667,NA,NA,-77.04650217911912,-12.075051292433159
Lima,Lima,La Molina,65682,74997,NA,NA,-76.93218059623848,-12.097834167212994
Lima,Lima,La Victoria,85108,88522,NA,NA,-77.00956883179015,-12.070664104964408
Lima,Lima,Lince,25085,29626,NA,NA,-77.03444234255312,-12.082445292566177
Lima,Lima,Los Olivos,156847,169037,NA,NA,-77.07107697672157,-11.956821292368687
Lima,Lima,Lurigancho,118926,121888,NA,NA,-76.79463368196943,-11.953272041471479
Lima,Lima,Lurín,44083,43805,652,655,-76.7890821227825,-12.236086167442636
Lima,Lima,Magdalena Del Mar,27462,32828,NA,NA,-77.06385427471781,-12.101618167694227
Lima,Lima,Pueblo Libre,37628,45695,NA,NA,-77.06488689881976,-12.076918480153694
Lima,Lima,Miraflores,45152,54185,NA,NA,-77.02978870977228,-12.118790667755064
Lima,Lima,Pachacámac,53656,55228,606,581,-76.78656003593474,-12.155917042537453
Lima,Lima,Pucusana,7501,7390,NA,NA,-76.77969731756619,-12.462246104923736
Lima,Lima,Puente Piedra,162895,166780,NA,NA,-77.08496768287885,-11.871773338618624
Lima,Lima,Punta Hermosa,8144,7702,15,13,-76.71925841265093,-12.254559792250575
Lima,Lima,Punta Negra,3553,3520,1,NA,-76.70222745255677,-12.30166498015467
Lima,Lima,Rímac,85138,89647,NA,NA,-77.03352898972375,-12.024157542686396
Lima,Lima,San Bartolo,3601,3731,127,23,-76.72835825120345,-12.372078042767413
Lima,Lima,San Borja,51704,61543,NA,NA,-76.99894918044852,-12.098218105331256
